timestamp,request_count,user_id,user_count,response_time,response_code,endpoint,cpu_usage,memory_usage,rps,feature_usage,session_duration,current_usage,quota_limit,ip_address,revenue,customers
2025-12-14 10:09:55.986525,293,user_101,41,123,200,/api/v2/orders,34.69,542.08,0.98,checkout,15.82,2791,10000,192.168.1.16,8.13,40
2025-12-14 10:14:55.986525,302,user_101,45,155,200,/api/v2/inventory,38.27,560.24,1.01,filter,41.9,3093,10000,192.168.1.9,8.56,44
2025-12-14 10:19:55.986525,298,user_106,48,151,200,/api/v2/inventory,36.45,555.94,0.99,search,35.26,784,2000,192.168.1.15,5.68,47
2025-12-14 10:24:55.986525,295,user_114,52,137,200,/api/v2/orders,35.18,560.38,0.98,login,24.91,1106,2000,192.168.1.13,3.52,51
2025-12-14 10:29:55.986525,300,user_114,45,128,200,/api/v2/inventory,38.17,560.05,1.0,profile_update,53.79,1406,2000,192.168.1.7,4.95,44
2025-12-14 10:34:55.986525,307,user_103,61,128,200,/api/v2/orders,36.0,548.84,1.02,filter,11.26,998,2000,192.168.1.17,14.14,60
2025-12-14 10:39:55.986525,307,user_103,56,133,200,/api/v2/inventory,39.19,546.44,1.02,search,38.02,1305,2000,192.168.1.11,11.47,55
2025-12-14 10:44:55.986525,307,user_116,46,149,200,/api/v2/orders,37.94,559.18,1.02,filter,35.38,510,2000,192.168.1.14,8.23,45
2025-12-14 10:49:55.986525,311,user_109,32,150,200,/api/v1/users,38.63,560.61,1.04,search,15.18,1181,2000,192.168.1.18,9.41,31
2025-12-14 10:54:55.986525,310,user_101,44,140,200,/api/v1/products,37.79,549.9,1.03,search,32.54,3403,10000,192.168.1.5,3.68,43
2025-12-14 10:59:55.986525,309,user_113,39,142,200,/api/v2/orders,38.28,544.68,1.03,checkout,57.09,535,2000,192.168.1.1,7.58,38
2025-12-14 11:04:55.986525,312,user_101,59,150,200,/api/auth/token,40.03,555.67,1.04,search,26.99,3715,10000,192.168.1.1,5.65,58
2025-12-14 11:09:55.986525,314,user_112,35,136,200,/api/v2/orders,36.84,563.13,1.05,upload,22.39,1447,2000,192.168.1.17,12.33,34
2025-12-14 11:14:55.986525,312,user_109,49,149,200,/api/v1/users,40.26,545.94,1.04,checkout,50.62,1493,2000,192.168.1.3,12.95,48
2025-12-14 11:19:55.986525,307,user_111,46,150,200,/api/v2/inventory,36.85,545.0,1.02,login,37.46,454,2000,192.168.1.16,6.63,45
2025-12-14 11:24:55.986525,305,user_100,57,154,200,/api/v2/orders,39.92,544.7,1.02,filter,46.37,3936,10000,192.168.1.13,3.54,56
2025-12-14 11:29:55.986525,314,user_112,33,128,200,/api/v1/products,36.7,547.11,1.05,upload,6.89,1761,2000,192.168.1.3,5.45,32
2025-12-14 11:34:55.986525,315,user_110,31,130,200,/api/v2/orders,37.43,558.83,1.05,search,14.5,518,2000,192.168.1.15,6.69,30
2025-12-14 11:39:55.986525,318,user_102,32,129,200,/api/auth/token,39.14,547.23,1.06,checkout,19.79,2124,10000,192.168.1.5,6.34,31
2025-12-14 11:44:55.986525,312,user_112,59,123,200,/api/v1/products,36.44,559.59,1.04,checkout,19.49,2073,2000,192.168.1.19,4.2,58
2025-12-14 11:49:55.986525,306,user_112,49,149,200,/api/auth/token,36.99,543.67,1.02,profile_update,5.94,2379,2000,192.168.1.11,11.88,48
2025-12-14 11:54:55.986525,318,user_101,35,130,200,/api/v1/products,39.11,556.89,1.06,profile_update,51.27,4033,10000,192.168.1.14,10.53,34
2025-12-14 11:59:55.986525,308,user_105,56,139,200,/api/auth/token,39.59,554.87,1.03,checkout,29.09,1057,2000,192.168.1.2,9.03,55
2025-12-14 12:04:55.986525,312,user_104,55,139,200,/api/v1/users,40.06,557.51,1.04,profile_update,59.8,557,2000,192.168.1.9,4.08,54
2025-12-14 12:09:55.986525,318,user_110,32,127,200,/api/v2/inventory,37.77,556.06,1.06,checkout,51.12,836,2000,192.168.1.3,4.73,31
2025-12-14 12:14:55.986525,310,user_100,45,127,200,/api/v2/orders,36.57,547.85,1.03,login,57.47,4246,10000,192.168.1.6,8.27,44
2025-12-14 12:19:55.986525,312,user_114,50,124,200,/api/v1/products,35.93,543.67,1.04,profile_update,37.58,1718,2000,192.168.1.19,10.95,49
2025-12-14 12:24:55.986525,313,user_100,59,150,200,/api/v2/inventory,37.71,548.61,1.04,search,17.84,4559,10000,192.168.1.16,6.83,58
2025-12-14 12:29:55.986525,312,user_110,34,155,200,/api/v2/inventory,38.2,556.06,1.04,checkout,22.98,1148,2000,192.168.1.24,5.52,33
2025-12-14 12:34:55.986525,305,user_100,51,134,200,/api/auth/token,37.1,555.5,1.02,upload,20.94,4864,10000,192.168.1.3,6.86,50
2025-12-14 12:39:55.986525,306,user_111,45,136,200,/api/v2/inventory,36.19,559.15,1.02,login,17.3,760,2000,192.168.1.11,9.42,44
2025-12-14 12:44:55.986525,311,user_117,36,147,200,/api/v2/orders,40.36,547.58,1.04,filter,53.38,339,2000,192.168.1.24,10.08,35
2025-12-14 12:49:55.986525,314,user_115,40,146,200,/api/v1/users,39.75,550.46,1.05,search,52.03,1001,2000,192.168.1.5,9.86,39
2025-12-14 12:54:55.986525,306,user_101,51,130,200,/api/v2/orders,39.37,545.57,1.02,profile_update,32.4,4339,10000,192.168.1.5,12.3,50
2025-12-14 12:59:55.986525,312,user_113,39,133,200,/api/v1/users,39.13,556.58,1.04,login,20.39,847,2000,192.168.1.22,11.44,38
2025-12-14 13:04:55.986525,308,user_106,61,144,200,/api/v2/inventory,37.7,543.82,1.03,login,44.78,1092,2000,192.168.1.9,7.19,60
2025-12-14 13:09:55.986525,304,user_102,49,133,200,/api/v2/orders,37.45,558.86,1.01,filter,43.85,2428,10000,192.168.1.6,11.07,48
2025-12-14 13:14:55.986525,299,user_108,48,135,200,/api/v1/users,37.92,555.56,1.0,login,41.81,754,2000,192.168.1.11,9.41,47
2025-12-14 13:19:55.986525,307,user_100,38,154,200,/api/v1/users,38.54,557.27,1.02,filter,18.12,5171,10000,192.168.1.21,15.05,37
2025-12-14 13:24:55.986525,301,user_100,30,150,200,/api/v2/orders,38.02,555.95,1.0,login,39.24,5472,10000,192.168.1.12,13.98,29
2025-12-14 13:29:55.986525,298,user_100,44,149,200,/api/auth/token,38.34,553.35,0.99,filter,50.19,5770,10000,192.168.1.6,6.94,43
2025-12-14 13:34:55.986525,306,user_115,49,146,200,/api/v1/users,38.23,552.79,1.02,login,8.15,1307,2000,192.168.1.5,7.78,48
2025-12-14 13:39:55.986525,299,user_101,47,132,200,/api/v1/users,35.11,551.93,1.0,checkout,21.63,4638,10000,192.168.1.5,14.03,46
2025-12-14 13:44:55.986525,296,user_101,51,143,200,/api/v1/products,38.79,548.1,0.99,filter,21.35,4934,10000,192.168.1.7,9.42,50
2025-12-14 13:49:55.986525,293,user_116,34,134,200,/api/v1/users,36.47,559.04,0.98,profile_update,59.34,803,2000,192.168.1.20,6.33,33
2025-12-14 13:54:55.986525,290,user_107,31,135,200,/api/v1/products,38.19,545.1,0.97,login,28.96,507,2000,192.168.1.13,12.15,30
2025-12-14 13:59:55.986525,299,user_102,38,142,200,/api/v1/users,36.43,561.81,1.0,search,14.57,2727,10000,192.168.1.19,12.61,37
2025-12-14 14:04:55.986525,288,user_100,48,147,200,/api/v1/products,39.15,554.18,0.96,login,15.51,6058,10000,192.168.1.21,12.32,47
2025-12-14 14:09:55.986525,288,user_105,42,153,200,/api/v1/products,38.9,554.43,0.96,search,54.33,1345,2000,192.168.1.5,14.17,41
2025-12-14 14:14:55.986525,281,user_100,54,147,200,/api/auth/token,34.63,545.53,0.94,filter,11.09,6339,10000,192.168.1.10,11.17,53
2025-12-14 14:19:55.986525,286,user_100,41,150,404,/api/v1/products,38.85,560.38,0.95,checkout,36.92,6625,10000,192.168.1.2,0.0,40
2025-12-14 14:24:55.986525,287,user_100,39,148,200,/api/v1/users,38.28,550.54,0.96,search,20.6,6912,10000,192.168.1.21,4.65,38
2025-12-14 14:29:55.986525,285,user_119,39,145,200,/api/v2/inventory,37.36,555.2,0.95,filter,47.07,751,2000,192.168.1.2,7.92,38
2025-12-14 14:34:55.986525,277,user_107,45,130,200,/api/v1/products,34.96,545.19,0.92,profile_update,44.41,784,2000,192.168.1.22,12.51,44
2025-12-14 14:39:55.986525,277,user_117,41,126,200,/api/auth/token,35.11,556.46,0.92,upload,40.89,616,2000,192.168.1.18,12.67,40
2025-12-14 14:44:55.986525,273,user_100,35,141,200,/api/v1/products,34.18,556.53,0.91,login,44.07,7185,10000,192.168.1.1,4.99,34
2025-12-14 14:49:55.986525,268,user_109,31,142,200,/api/v1/products,37.03,557.35,0.89,profile_update,7.43,1761,2000,192.168.1.22,12.66,30
2025-12-14 14:54:55.986525,271,user_102,51,135,200,/api/v1/products,38.46,540.14,0.9,profile_update,12.79,2998,10000,192.168.1.10,12.66,50
2025-12-14 14:59:55.986525,269,user_100,52,128,200,/api/auth/token,36.14,554.7,0.9,filter,23.52,7454,10000,192.168.1.8,7.66,51
2025-12-14 15:04:55.986525,259,user_107,35,123,200,/api/v2/orders,33.67,542.64,0.86,search,32.91,1043,2000,192.168.1.12,3.72,34
2025-12-14 15:09:55.986525,258,user_119,28,147,200,/api/v1/users,36.53,539.83,0.86,upload,8.04,1009,2000,192.168.1.15,6.15,27
2025-12-14 15:14:55.986525,255,user_100,33,126,200,/api/v1/products,35.7,553.96,0.85,upload,51.38,7709,10000,192.168.1.21,11.35,32
2025-12-14 15:19:55.986525,257,user_100,26,133,200,/api/v2/orders,37.4,546.05,0.86,login,37.03,7966,10000,192.168.1.17,4.01,25
2025-12-14 15:24:55.986525,249,user_100,38,137,200,/api/v1/products,35.29,546.4,0.83,profile_update,58.4,8215,10000,192.168.1.4,10.85,37
2025-12-14 15:29:55.986525,259,user_100,27,130,200,/api/v2/orders,35.96,546.08,0.86,upload,48.41,8474,10000,192.168.1.4,5.39,26
2025-12-14 15:34:55.986525,248,user_112,46,123,200,/api/auth/token,33.21,541.01,0.83,filter,51.87,2627,2000,192.168.1.24,4.68,45
2025-12-14 15:39:55.986525,242,user_100,34,131,200,/api/v2/inventory,35.76,548.57,0.81,filter,40.84,8716,10000,192.168.1.22,2.45,33
2025-12-14 15:44:55.986525,243,user_107,40,135,200,/api/v1/users,36.33,536.83,0.81,profile_update,9.12,1286,2000,192.168.1.11,3.2,39
2025-12-14 15:49:55.986525,237,user_104,35,142,200,/api/v1/users,34.14,549.43,0.79,profile_update,41.75,794,2000,192.168.1.5,8.69,34
2025-12-14 15:54:55.986525,247,user_103,36,132,200,/api/v2/inventory,35.93,549.15,0.82,filter,41.73,1552,2000,192.168.1.19,7.04,35
2025-12-14 15:59:55.986525,241,user_106,36,122,200,/api/v1/users,32.81,543.19,0.8,upload,20.46,1333,2000,192.168.1.12,3.92,35
2025-12-14 16:04:55.986525,228,user_117,38,125,200,/api/v2/inventory,33.54,548.71,0.76,login,11.65,844,2000,192.168.1.15,3.24,37
2025-12-14 16:09:55.986525,232,user_104,30,135,200,/api/v1/users,32.48,550.09,0.77,search,33.01,1026,2000,192.168.1.9,7.45,29
2025-12-14 16:14:55.986525,226,user_101,34,116,200,/api/v1/users,31.57,539.33,0.75,login,33.58,5160,10000,192.168.1.5,4.17,33
2025-12-14 16:19:55.986525,221,user_108,41,139,200,/api/auth/token,33.58,553.74,0.74,checkout,53.01,975,2000,192.168.1.23,7.33,40
2025-12-14 16:24:55.986525,217,user_109,34,136,200,/api/v1/products,33.21,550.38,0.72,upload,43.85,1978,2000,192.168.1.22,6.84,33
2025-12-14 16:29:55.986525,227,user_104,34,116,200,/api/v1/products,31.82,549.36,0.76,login,53.93,1253,2000,192.168.1.23,3.61,33
2025-12-14 16:34:55.986525,217,user_105,35,123,200,/api/auth/token,35.78,547.24,0.72,checkout,45.38,1562,2000,192.168.1.17,7.34,34
2025-12-14 16:39:55.986525,208,user_112,38,135,200,/api/v2/inventory,30.87,541.2,0.69,upload,19.81,2835,2000,192.168.1.1,5.29,37
2025-12-14 16:44:55.986525,216,user_111,31,141,200,/api/v2/inventory,32.76,534.44,0.72,upload,17.51,976,2000,192.168.1.14,3.75,30
2025-12-14 16:49:55.986525,211,user_101,30,131,200,/api/v2/inventory,31.35,534.97,0.7,login,52.67,5371,10000,192.168.1.24,9.59,29
2025-12-14 16:54:55.986525,201,user_111,29,117,200,/api/v2/orders,32.62,551.53,0.67,checkout,20.74,1177,2000,192.168.1.13,3.58,28
2025-12-14 16:59:55.986525,203,user_110,28,137,200,/api/v2/orders,34.92,539.06,0.68,search,55.95,1351,2000,192.168.1.15,5.92,27
2025-12-14 17:04:55.986525,200,user_101,35,121,200,/api/v2/orders,32.38,534.49,0.67,upload,13.96,5571,10000,192.168.1.8,9.51,34
2025-12-14 17:09:55.986525,196,user_112,26,114,200,/api/v1/products,31.05,534.95,0.65,login,10.97,3031,2000,192.168.1.14,3.12,25
2025-12-14 17:14:55.986525,193,user_100,23,136,200,/api/v2/orders,32.19,544.93,0.64,filter,44.71,8909,10000,192.168.1.10,7.35,22
2025-12-14 17:19:55.986525,194,user_112,38,140,200,/api/v2/inventory,32.0,541.56,0.65,checkout,47.28,3225,2000,192.168.1.24,5.3,37
2025-12-14 17:24:55.986525,185,user_119,19,140,200,/api/v2/orders,32.1,547.55,0.62,checkout,5.54,1194,2000,192.168.1.4,7.24,18
2025-12-14 17:29:55.986525,182,user_102,35,140,200,/api/v1/products,32.01,534.56,0.61,search,24.27,3180,10000,192.168.1.24,3.64,34
2025-12-14 17:34:55.986525,183,user_105,20,134,200,/api/v1/users,32.98,550.19,0.61,profile_update,52.89,1745,2000,192.168.1.13,6.06,19
2025-12-14 17:39:55.986525,169,user_119,20,131,200,/api/v1/products,28.55,543.77,0.56,checkout,30.6,1363,2000,192.168.1.21,7.62,19
2025-12-14 17:44:55.986525,166,user_101,31,118,200,/api/auth/token,30.81,544.58,0.55,login,16.43,5737,10000,192.168.1.11,4.37,30
2025-12-14 17:49:55.986525,166,user_107,19,121,200,/api/v1/users,29.69,543.63,0.55,filter,14.99,1452,2000,192.168.1.16,7.04,18
2025-12-14 17:54:55.986525,163,user_101,20,111,200,/api/v2/inventory,28.86,544.38,0.54,upload,22.69,5900,10000,192.168.1.4,4.22,19
2025-12-14 17:59:55.986525,160,user_111,28,122,200,/api/v1/users,29.61,535.91,0.53,upload,21.0,1337,2000,192.168.1.9,7.82,27
2025-12-14 18:04:55.986525,161,user_100,16,119,200,/api/v1/users,28.81,542.54,0.54,filter,20.03,9070,10000,192.168.1.20,3.57,15
2025-12-14 18:09:55.986525,149,user_102,17,137,200,/api/auth/token,30.74,531.8,0.5,filter,16.32,3329,10000,192.168.1.16,6.4,16
2025-12-14 18:14:55.986525,153,user_119,26,136,200,/api/v2/inventory,29.07,528.15,0.51,checkout,35.35,1516,2000,192.168.1.8,6.52,25
2025-12-14 18:19:55.986525,154,user_100,23,139,200,/api/v1/users,31.53,532.29,0.51,filter,51.71,9224,10000,192.168.1.21,4.87,22
2025-12-14 18:24:55.986525,140,user_100,22,112,200,/api/v1/users,31.0,543.65,0.47,checkout,54.74,9364,10000,192.168.1.9,2.17,21
2025-12-14 18:29:55.986525,140,user_102,23,132,200,/api/v2/inventory,27.61,526.79,0.47,filter,8.6,3469,10000,192.168.1.4,1.42,22
2025-12-14 18:34:55.986525,145,user_118,28,107,200,/api/v2/inventory,28.82,532.17,0.48,checkout,10.47,1018,2000,192.168.1.21,6.79,27
2025-12-14 18:39:55.986525,139,user_100,18,133,200,/api/v2/orders,30.55,532.9,0.46,search,36.13,9503,10000,192.168.1.12,6.1,17
2025-12-14 18:44:55.986525,137,user_101,22,132,200,/api/v2/orders,29.14,530.99,0.46,login,57.25,6037,10000,192.168.1.10,3.52,21
2025-12-14 18:49:55.986525,124,user_102,23,120,200,/api/v1/products,28.15,537.59,0.41,filter,35.27,3593,10000,192.168.1.5,1.7,22
2025-12-14 18:54:55.986525,125,user_100,15,118,200,/api/v1/products,28.96,530.18,0.42,search,24.99,9628,10000,192.168.1.14,2.72,14
2025-12-14 18:59:55.986525,126,user_103,23,133,200,/api/v1/products,29.53,537.75,0.42,checkout,5.85,1678,2000,192.168.1.17,1.79,22
2025-12-14 19:04:55.986525,116,user_108,15,126,200,/api/auth/token,29.84,540.81,0.39,profile_update,18.74,1091,2000,192.168.1.23,4.89,14
2025-12-14 19:09:55.986525,111,user_100,17,122,200,/api/auth/token,26.16,523.49,0.37,filter,55.66,9739,10000,192.168.1.12,3.74,16
2025-12-14 19:14:55.986525,114,user_111,16,117,200,/api/v1/products,25.88,529.13,0.38,search,54.34,1451,2000,192.168.1.5,3.45,15
2025-12-14 19:19:55.986525,108,user_101,21,128,200,/api/v2/inventory,28.46,526.59,0.36,filter,18.56,6145,10000,192.168.1.7,3.33,20
2025-12-14 19:24:55.986525,109,user_117,11,104,200,/api/auth/token,27.03,532.55,0.36,filter,31.15,953,2000,192.168.1.8,4.97,10
2025-12-14 19:29:55.986525,112,user_113,14,116,200,/api/auth/token,28.27,531.9,0.37,login,46.69,959,2000,192.168.1.9,4.06,13
2025-12-14 19:34:55.986525,108,user_105,12,108,200,/api/v2/inventory,26.98,526.97,0.36,upload,33.09,1853,2000,192.168.1.13,2.4,11
2025-12-14 19:39:55.986525,94,user_101,12,127,200,/api/v1/products,28.88,528.31,0.31,upload,36.53,6239,10000,192.168.1.18,3.66,11
2025-12-14 19:44:55.986525,100,user_109,18,132,200,/api/auth/token,29.25,535.47,0.33,search,47.92,2078,2000,192.168.1.2,3.88,17
2025-12-14 19:49:55.986525,86,user_105,11,127,200,/api/v1/users,25.57,536.29,0.29,checkout,34.04,1939,2000,192.168.1.8,3.51,10
2025-12-14 19:54:55.986525,92,user_100,16,115,200,/api/v1/users,25.04,537.83,0.31,login,56.81,9831,10000,192.168.1.12,1.76,15
2025-12-14 19:59:55.986525,86,user_102,9,112,200,/api/v1/users,24.45,524.88,0.29,profile_update,58.57,3679,10000,192.168.1.20,1.48,8
2025-12-14 20:04:55.986525,87,user_110,11,123,200,/api/v2/orders,25.01,539.5,0.29,profile_update,45.18,1438,2000,192.168.1.24,4.08,10
2025-12-14 20:09:55.986525,78,user_119,12,102,200,/api/v2/inventory,24.52,536.66,0.26,checkout,23.49,1594,2000,192.168.1.13,2.14,11
2025-12-14 20:14:55.986525,84,user_104,10,119,200,/api/auth/token,27.11,522.27,0.28,checkout,53.59,1337,2000,192.168.1.15,3.69,9
2025-12-14 20:19:55.986525,72,user_117,9,114,200,/api/v1/users,25.87,534.84,0.24,login,36.88,1025,2000,192.168.1.15,2.4,8
2025-12-14 20:24:55.986525,80,user_108,15,116,200,/api/v2/orders,24.27,537.46,0.27,profile_update,38.3,1171,2000,192.168.1.12,2.84,14
2025-12-14 20:29:55.986525,65,user_118,7,130,200,/api/v1/users,26.41,527.82,0.22,search,30.81,1083,2000,192.168.1.5,1.02,6
2025-12-14 20:34:55.986525,64,user_117,11,127,200,/api/auth/token,26.11,533.34,0.21,checkout,35.77,1089,2000,192.168.1.2,1.78,10
2025-12-14 20:39:55.986525,71,user_102,12,126,200,/api/v1/users,26.33,534.03,0.24,checkout,41.9,3750,10000,192.168.1.16,1.54,11
2025-12-14 20:44:55.986525,68,user_110,13,115,200,/api/v1/products,28.23,527.12,0.23,search,22.66,1506,2000,192.168.1.12,3.31,12
2025-12-14 20:49:55.986525,63,user_114,8,117,200,/api/v2/orders,24.55,523.84,0.21,filter,50.14,1781,2000,192.168.1.6,2.7,7
2025-12-14 20:54:55.986525,54,user_100,7,126,200,/api/auth/token,25.18,517.98,0.18,profile_update,53.23,9885,10000,192.168.1.7,0.57,6
2025-12-14 20:59:55.986525,59,user_101,7,104,200,/api/v2/inventory,26.44,523.44,0.2,checkout,6.28,6298,10000,192.168.1.9,2.62,6
2025-12-14 21:04:55.986525,57,user_101,9,116,200,/api/auth/token,24.03,522.52,0.19,profile_update,22.64,6355,10000,192.168.1.12,1.92,8
2025-12-14 21:09:55.986525,54,user_109,5,115,200,/api/v1/products,27.01,524.21,0.18,checkout,49.68,2132,2000,192.168.1.3,0.72,4
2025-12-14 21:14:55.986525,49,user_100,6,125,200,/api/v2/inventory,27.34,534.32,0.16,search,13.99,9934,10000,192.168.1.18,1.09,5
2025-12-14 21:19:55.986525,44,user_115,5,132,200,/api/v1/users,27.08,535.84,0.15,filter,17.65,1351,2000,192.168.1.7,1.1,4
2025-12-14 21:24:55.986525,40,user_101,7,110,200,/api/v1/users,23.41,533.19,0.13,login,51.88,6395,10000,192.168.1.6,0.59,6
2025-12-14 21:29:55.986525,48,user_116,6,124,200,/api/v1/users,22.79,528.29,0.16,search,32.85,851,2000,192.168.1.11,1.67,5
2025-12-14 21:34:55.986525,43,user_100,5,108,200,/api/v1/users,26.71,535.19,0.14,checkout,31.55,9977,10000,192.168.1.14,0.62,4
2025-12-14 21:39:55.986525,40,user_118,7,125,200,/api/v2/inventory,22.97,521.62,0.13,checkout,21.66,1123,2000,192.168.1.22,1.55,6
2025-12-14 21:44:55.986525,37,user_110,4,105,200,/api/v1/products,25.45,523.61,0.12,search,25.69,1543,2000,192.168.1.16,1.1,3
2025-12-14 21:49:55.986525,42,user_100,5,126,200,/api/v2/inventory,24.88,526.79,0.14,search,42.5,10019,10000,192.168.1.14,1.33,4
2025-12-14 21:54:55.986525,39,user_101,5,111,200,/api/auth/token,26.57,526.83,0.13,upload,39.5,6434,10000,192.168.1.11,1.29,4
2025-12-14 21:59:55.986525,31,user_100,5,119,200,/api/v1/users,23.18,528.01,0.1,upload,40.67,10050,10000,192.168.1.14,0.71,4
2025-12-14 22:04:55.986525,35,user_108,4,122,200,/api/auth/token,21.86,529.18,0.12,search,53.96,1206,2000,192.168.1.1,0.87,3
2025-12-14 22:09:55.986525,24,user_109,3,101,200,/api/auth/token,24.21,519.04,0.08,filter,47.44,2156,2000,192.168.1.12,0.37,2
2025-12-14 22:14:55.986525,20,user_100,3,109,200,/api/auth/token,24.63,514.1,0.07,search,42.21,10070,10000,192.168.1.9,0.57,2
2025-12-14 22:19:55.986525,22,user_113,3,109,500,/api/v1/users,22.6,527.97,0.07,upload,9.89,981,2000,192.168.1.23,0.0,2
2025-12-14 22:24:55.986525,26,user_119,2,117,200,/api/v1/users,24.79,527.67,0.09,upload,23.53,1620,2000,192.168.1.5,1.06,1
2025-12-14 22:29:55.986525,25,user_110,4,102,200,/api/v1/products,24.39,520.38,0.08,search,39.61,1568,2000,192.168.1.17,0.78,3
2025-12-14 22:34:55.986525,29,user_110,4,115,200,/api/v1/users,24.05,531.0,0.1,search,16.32,1597,2000,192.168.1.2,1.32,3
2025-12-14 22:39:55.986525,27,user_102,2,107,200,/api/v1/products,21.65,530.5,0.09,filter,16.58,3777,10000,192.168.1.14,0.75,1
2025-12-14 22:44:55.986525,24,user_107,3,103,200,/api/v1/products,22.84,523.68,0.08,login,19.77,1476,2000,192.168.1.11,1.08,2
2025-12-14 22:49:55.986525,20,user_102,2,123,200,/api/v2/orders,25.3,528.72,0.07,search,33.87,3797,10000,192.168.1.10,0.92,1
2025-12-14 22:54:55.986525,22,user_101,3,110,200,/api/auth/token,24.14,520.24,0.07,login,10.49,6456,10000,192.168.1.5,0.46,2
2025-12-14 22:59:55.986525,20,user_101,3,100,200,/api/v2/orders,21.64,529.14,0.07,upload,22.54,6476,10000,192.168.1.18,0.83,2
2025-12-14 23:04:55.986525,23,user_100,3,109,200,/api/v1/products,23.53,519.97,0.08,filter,41.58,10093,10000,192.168.1.10,1.13,2
2025-12-14 23:09:55.986525,20,user_102,3,109,200,/api/v1/users,24.02,529.03,0.07,search,32.04,3817,10000,192.168.1.13,0.59,2
2025-12-14 23:14:55.986525,20,user_100,2,118,200,/api/auth/token,25.42,529.98,0.07,checkout,43.11,10113,10000,192.168.1.19,0.72,1
2025-12-14 23:19:55.986525,21,user_118,3,122,200,/api/v2/orders,25.76,514.12,0.07,search,6.47,1144,2000,192.168.1.4,0.76,2
2025-12-14 23:24:55.986525,20,user_106,2,103,200,/api/auth/token,25.47,524.01,0.07,search,37.39,1353,2000,192.168.1.18,0.7,1
2025-12-14 23:29:55.986525,20,user_109,3,99,200,/api/v2/inventory,24.65,519.54,0.07,checkout,29.67,2176,2000,192.168.1.15,0.45,2
2025-12-14 23:34:55.986525,20,user_100,3,105,200,/api/v2/orders,25.0,514.45,0.07,filter,32.59,10133,10000,192.168.1.17,0.61,2
2025-12-14 23:39:55.986525,20,user_112,2,104,200,/api/v1/products,25.56,517.65,0.07,search,31.61,3245,2000,192.168.1.19,0.47,1
2025-12-14 23:44:55.986525,20,user_100,2,108,200,/api/v1/products,22.19,523.35,0.07,filter,28.7,10153,10000,192.168.1.15,0.48,1
2025-12-14 23:49:55.986525,20,user_112,2,96,200,/api/v1/users,21.83,531.16,0.07,profile_update,21.7,3265,2000,192.168.1.18,0.76,1
2025-12-14 23:54:55.986525,20,user_110,2,106,200,/api/auth/token,24.42,525.89,0.07,login,34.32,1617,2000,192.168.1.11,0.4,1
2025-12-14 23:59:55.986525,20,user_102,3,117,200,/api/v1/products,24.53,515.79,0.07,profile_update,5.61,3837,10000,192.168.1.20,0.28,2
2025-12-15 00:04:55.986525,20,user_103,3,107,200,/api/v2/orders,21.86,521.59,0.07,filter,24.77,20,2000,192.168.1.11,0.37,2
2025-12-15 00:09:55.986525,20,user_105,2,111,200,/api/auth/token,24.59,521.12,0.07,login,24.85,20,2000,192.168.1.2,0.33,1
2025-12-15 00:14:55.986525,20,user_100,3,99,200,/api/v1/products,23.3,526.66,0.07,checkout,47.49,20,10000,192.168.1.14,0.54,2
2025-12-15 00:19:55.986525,20,user_105,2,120,200,/api/v1/users,21.17,523.08,0.07,profile_update,46.97,40,2000,192.168.1.12,0.83,1
2025-12-15 00:24:55.986525,20,user_106,3,104,200,/api/v1/products,22.08,527.88,0.07,filter,53.32,20,2000,192.168.1.23,0.95,2
2025-12-15 00:29:55.986525,20,user_104,3,111,200,/api/auth/token,25.86,529.42,0.07,filter,5.29,20,2000,192.168.1.1,0.53,2
2025-12-15 00:34:55.986525,20,user_101,2,113,200,/api/v2/orders,23.24,526.0,0.07,filter,32.65,20,10000,192.168.1.16,0.5,1
2025-12-15 00:39:55.986525,20,user_102,2,107,200,/api/v2/orders,24.67,527.03,0.07,search,5.76,20,10000,192.168.1.15,0.98,1
2025-12-15 00:44:55.986525,20,user_100,3,116,200,/api/v2/orders,24.94,526.56,0.07,search,54.08,40,10000,192.168.1.19,0.53,2
2025-12-15 00:49:55.986525,20,user_100,3,117,200,/api/v1/users,23.65,531.3,0.07,login,5.64,60,10000,192.168.1.14,0.43,2
2025-12-15 00:54:55.986525,23,user_100,2,112,200,/api/v1/products,24.43,515.27,0.08,search,27.35,83,10000,192.168.1.12,0.6,1
2025-12-15 00:59:55.986525,20,user_117,3,127,200,/api/v2/orders,24.58,524.82,0.07,search,47.41,20,2000,192.168.1.8,0.23,2
2025-12-15 01:04:55.986525,25,user_102,4,107,200,/api/v2/orders,21.37,523.9,0.08,upload,49.86,45,10000,192.168.1.9,1.05,3
2025-12-15 01:09:55.986525,21,user_100,3,116,200,/api/v2/orders,21.66,531.44,0.07,profile_update,59.74,104,10000,192.168.1.3,0.32,2
2025-12-15 01:14:55.986525,21,user_100,4,95,200,/api/v2/inventory,21.89,521.42,0.07,filter,24.76,125,10000,192.168.1.13,0.81,3
2025-12-15 01:19:55.986525,20,user_116,2,100,200,/api/v1/products,21.36,517.17,0.07,profile_update,43.12,20,2000,192.168.1.12,0.53,1
2025-12-15 01:24:55.986525,24,user_107,4,108,200,/api/v2/orders,21.37,528.46,0.08,checkout,34.9,24,2000,192.168.1.22,0.96,3
